loan_id,user_id,total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,censor_status,issue_date,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,earlies_credit_mon,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon
1045134,245134,7363.636364,3,10.41,292.15,B,政府机构,农、林、牧、渔业,9 years,1,0,2018/4/1,4,215,8,15.85090909,0,685.0,742.0833333,23,0,0.0,14095.84615,49.93846154,0,0,6-Jun,4,1,14.0,0.0,6.0,25.0,8.0,0,0,0.0
1023622,223622,19636.36364,3,13.585,801.17,B,政府机构,公共服务、社会组织,10+ years,0,2,2013/9/1,0,127,13,14.49,0,690.0,747.5,10,0,0.0,34179.23077,90.35384615,1,0,Oct-94,33143,1,8.0,0.0,8.0,20.0,13.0,2,8331,1666.2
1042306,242306,3272.727273,3,6.921,93.59,A,政府机构,农、林、牧、渔业,1 year,0,0,2014/7/1,4,387,19,22.38545455,0,785.0,850.4166667,8,0,0.0,5425.384615,17.7,0,0,Feb-94,4,1,4.0,0.0,10.0,13.0,6.0,3,66,19.8
1044994,244994,13636.36364,5,13.041,352.85,C,高等教育机构,电力、热力生产供应业,8 years,1,1,2014/6/1,0,62,13,18.51272727,0,544.0909091,680.1136364,5,0,0.0,18381.92308,96.6,0,0,Oct-00,0,1,4.0,0.0,4.0,6.0,6.0,1,1292,387.6
1049323,249323,36363.63636,3,5.32,1204.6,A,普通企业,房地产业,8 years,0,1,2017/3/1,6,830,27,0.54,0,750.0,875.0,9,0,0.0,4472.461538,4.846153846,0,0,3-Feb,7,1,3.0,0.0,12.0,16.0,8.0,2,56,11.2
1033276,233276,24000.0,5,27.324,702.19,E,政府机构,信息传输、软件和信息技术服务业,< 1 year,2,2,2018/4/1,0,775,16,21.27272727,1,589.0909091,638.1818182,8,0,0.0,2309.0,13.7,0,0,12-May,0,1,2.0,0.0,10.0,8.0,3.0,0,0,0.0
1034374,234374,5000.0,3,20.5,187.1,E,政府机构,住宿和餐饮业,1 year,0,0,2013/12/1,0,418,45,14.24545455,0,556.3636364,602.7272727,11,0,0.0,20474.0,79.7,1,0,Oct-00,38,1,7.0,0.0,6.0,15.0,9.0,2,2261,678.3
1025717,225717,6000.0,3,4.788,198.76,A,幼教与中小学校,电力、热力生产供应业,< 1 year,0,0,2017/4/1,0,260,21,9.072727273,0,650.0,812.5,8,0,0.0,13186.15385,37.01538462,0,0,Aug-00,0,1,3.0,0.0,6.0,14.0,8.0,2,3029,908.7
1019755,219755,14181.81818,3,12.591,410.08,C,世界五百强,制造业,10+ years,1,1,2017/3/1,0,32,21,12.35454545,0,695.0,868.75,14,1,1.0,11568.92308,31.03846154,0,0,8-Feb,0,1,10.0,0.0,4.0,18.0,12.0,0,0,0.0
1002840,202840,12290.90909,5,24.093,316.14,E,普通企业,建筑业,,0,1,2018/3/1,0,84,19,21.62727273,0,597.2727273,696.8181818,12,0,0.0,2425.384615,4.984615385,0,0,5-Aug,0,1,5.0,0.0,6.0,15.0,9.0,0,3925,392.5
1011317,211317,11000.0,3,9.16,350.62,B,政府机构,建筑业,< 1 year,1,1,2016/5/1,0,194,38,18.72727273,2,720.0,900.0,9,1,1.0,12534.30769,76.46153846,0,0,Nov-94,0,1,4.0,0.0,7.0,7.0,4.0,1,2883,0.0
1022779,222779,8181.818182,3,14.49,344.17,C,幼教与中小学校,信息传输、软件和信息技术服务业,6 years,1,2,2014/10/1,4,13,10,24.54545455,0,622.7272727,778.4090909,10,0,0.0,9482.0,69.69230769,0,0,Mar-98,4,1,6.0,0.0,1.0,12.0,9.0,0,0,0.0
1028267,228267,12568.18182,5,18.99,358.56,E,普通企业,金融业,10+ years,0,1,2014/9/1,0,41,25,22.6,1,544.0909091,634.7727273,10,0,0.0,11283.0,66.11538462,0,0,2-Jul,0,1,6.0,0.0,6.0,10.0,6.0,0,0,0.0
1014301,214301,15013.63636,5,25.289,517.19,F,普通企业,采矿业,6 years,1,0,2015/6/1,0,209,21,21.55454545,0,670.0,781.6666667,7,0,0.0,10348.61538,68.95384615,1,0,1-Apr,0,1,2.0,0.0,20.0,11.0,6.0,5,6262,1878.6
1036851,236851,11454.54545,3,8.679,328.5,A,普通企业,采矿业,10+ years,0,0,2015/5/1,0,211,19,32.56,0,801.8181818,1002.272727,11,0,0.0,37668.0,82.61538462,1,0,Mar-95,0,1,3.0,0.0,14.0,3.0,2.0,0,0,0.0
1018876,218876,16545.45455,5,14.049,337.56,D,政府机构,信息传输、软件和信息技术服务业,1 year,0,2,2015/6/1,0,79,2,14.5,0,585.0,682.5,7,0,0.0,4174.153846,57.92307692,1,0,Aug-00,0,1,3.0,0.0,11.0,8.0,6.0,0,0,0.0
1049967,249967,21272.72727,3,16.478,623.8,C,普通企业,电力、热力生产供应业,10+ years,2,0,2013/12/1,0,8,6,9.409090909,2,725.4545455,906.8181818,6,0,0.0,2973.384615,61.4,1,0,Feb-94,21258,1,4.0,0.0,19.0,11.0,7.0,0,0,0.0
1026231,226231,18181.81818,5,10.087,416.82,B,政府机构,建筑业,7 years,0,1,2015/3/1,4,310,24,19.95,1,668.1818182,835.2272727,8,0,0.0,26648.46154,81.4,0,0,Aug-96,4,1,4.0,0.0,8.0,12.0,7.0,0,0,0.0
1018651,218651,10977.27273,3,11.178,403.49,B,普通企业,房地产业,3 years,1,1,2011/11/1,0,19,14,4.527272727,0,576.8181818,624.8863636,5,0,0.0,17567.30769,49.66153846,1,0,Aug-94,38,1,,,,,,2,4390,439.0
1037691,237691,10909.09091,3,10.251,329.24,B,普通企业,住宿和餐饮业,8 years,1,1,2017/4/1,2,277,8,11.2,0,752.7272727,815.4545455,6,0,0.0,3834.923077,39.11538462,0,0,8-Apr,5,1,3.0,0.0,4.0,7.0,2.0,0,0,0.0
1002933,202933,7050.0,3,12.99,237.51,B,世界五百强,交通运输、仓储和邮政业,10+ years,0,1,2014/2/1,0,598,14,25.65,0,763.6363636,890.9090909,6,0,0.0,9619.615385,41.7,1,0,2-Dec,0,1,3.0,0.0,7.0,9.0,4.0,0,2146,214.6
1040855,240855,21818.18182,5,17.171,482.23,D,普通企业,文化和体育业,10+ years,2,1,2015/8/1,4,234,42,30.06,0,618.1818182,772.7272727,11,0,0.0,41083.84615,80.55384615,0,0,3-Jul,4,1,6.0,0.0,14.0,11.0,4.0,0,0,0.0
1032685,232685,9090.909091,3,12.05,332.39,C,普通企业,金融业,10+ years,0,0,2015/11/1,2,70,32,16.59090909,0,556.3636364,602.7272727,17,0,0.0,5409.0,19.2,1,0,4-Mar,5,1,6.0,0.0,11.0,12.0,4.0,0,1035,0.0
1025485,225485,9109.090909,3,8.253,266.19,B,普通企业,公共服务、社会组织,1 year,0,0,2014/8/1,0,38,21,18.79,0,713.6363636,832.5757576,16,0,0.0,4729.846154,12.09230769,0,0,5-Jun,0,1,7.0,0.0,10.0,19.0,9.0,1,1618,161.8
1015271,215271,4545.454545,3,23.1,188.38,E,政府机构,公共服务、社会组织,1 year,1,0,2013/6/1,4,681,10,9.74,0,544.0909091,680.1136364,4,0,0.0,5007.692308,91.32307692,1,0,8-Sep,4,1,4.0,0.0,0.0,4.0,3.0,0,0,0.0
1001414,201414,12475.0,3,8.937,402.13,B,上市企业,制造业,< 1 year,1,0,2017/8/1,4,277,8,13.82181818,0,668.1818182,779.5454545,7,0,0.0,7826.0,59.88461538,0,0,7-Nov,4,1,2.0,0.0,9.0,4.0,2.0,3,3521,704.2
1007751,207751,6545.454545,3,11.47,197.78,B,政府机构,建筑业,4 years,1,2,2016/3/1,0,242,8,10.02545455,0,715.0,774.5833333,10,0,0.0,6896.615385,29.26153846,0,0,Feb-97,2,1,6.0,0.0,4.0,21.0,7.0,2,2473,741.9
1046622,246622,10000.0,3,19.327,395.31,D,普通企业,交通运输、仓储和邮政业,10+ years,0,1,2015/7/1,0,236,7,17.44363636,0,725.4545455,906.8181818,9,0,0.0,10998.61538,63.8,0,0,1-Nov,0,1,6.0,0.0,7.0,7.0,5.0,3,4532,0.0
1008683,208683,10000.0,3,7.89,312.86,A,政府机构,制造业,1 year,0,1,2015/6/1,0,480,8,18.57,1,763.6363636,954.5454545,15,0,0.0,20310.0,22.07692308,0,0,5-Aug,0,1,11.0,0.0,8.0,20.0,11.0,0,4527,1358.1
1017633,217633,14400.0,5,10.99,286.94,B,政府机构,电力、热力生产供应业,4 years,0,0,2015/8/1,0,32,21,16.92818182,0,700.0,875.0,14,0,0.0,11043.0,49.2,0,0,2-Nov,0,1,3.0,0.0,10.0,13.0,6.0,1,854,170.8
1009714,209714,18909.09091,3,13.739,695.74,B,普通企业,房地产业,1 year,2,1,2014/8/1,0,131,6,30.22363636,0,780.0,910.0,12,0,0.0,22453.84615,39.30769231,0,0,3-Jul,0,1,5.0,0.0,9.0,13.0,4.0,1,3176,317.6
1008390,208390,4909.090909,3,16.99,213.89,D,政府机构,建筑业,5 years,2,0,2014/7/1,0,118,20,20.86,0,631.8181818,789.7727273,5,0,0.0,4770.0,36.36923077,0,0,3-Aug,0,1,4.0,0.0,3.0,5.0,2.0,2,1313,262.6
1000814,200814,12172.72727,3,5.616,314.47,A,政府机构,制造业,4 years,2,0,2015/7/1,0,51,13,26.36727273,0,597.2727273,696.8181818,13,0,0.0,10673.38462,37.8,0,0,3-Sep,0,1,6.0,0.0,35.0,14.0,7.0,2,4184,1255.2
1018542,218542,12727.27273,3,10.99,458.28,B,普通企业,交通运输、仓储和邮政业,2 years,0,1,2015/6/1,0,165,17,28.96,1,741.8181818,927.2727273,12,1,1.0,9078.461538,78.23076923,0,0,3-Mar,0,1,6.0,0.0,12.0,8.0,3.0,3,6417,1283.4
1008131,208131,10600.0,3,10.076,337.87,B,世界五百强,信息传输、软件和信息技术服务业,,0,0,2016/2/1,0,348,18,21.39090909,0,807.2727273,874.5454545,10,0,0.0,10114.46154,36.4,0,0,6-Jun,0,1,4.0,0.0,17.0,11.0,1.0,3,666,66.6
1049043,249043,5454.545455,3,9.702,163.18,B,政府机构,房地产业,1 year,1,1,2016/1/1,0,492,36,12.95,1,747.2727273,934.0909091,16,0,0.0,2705.230769,37.15384615,1,0,4-Aug,0,1,4.0,0.0,9.0,8.0,4.0,1,982,196.4
1023031,223031,19636.36364,5,19.03,622.97,D,政府机构,文化和体育业,10+ years,2,0,2017/8/1,0,724,2,31.85454545,1,613.6363636,767.0454545,14,0,0.0,23505.0,74.76923077,0,0,5-Sep,0,1,9.0,0.0,16.0,17.0,5.0,5,9289,1857.8
1013679,213679,10800.0,5,21.99,298.23,F,幼教与中小学校,信息传输、软件和信息技术服务业,6 years,2,1,2015/6/1,2,116,14,16.43636364,0,540.0,630.0,21,0,0.0,19543.0,75.92307692,1,0,7-May,5,1,8.0,0.0,6.0,17.0,8.0,3,4179,1253.7
1033513,233513,14500.0,3,14.839,541.2,C,幼教与中小学校,建筑业,10+ years,2,2,2016/8/1,0,137,32,24.01090909,2,552.2727273,690.3409091,11,1,1.0,7634.307692,21.53846154,1,0,Feb-87,0,1,6.0,0.0,2.0,21.0,8.0,3,490,0.0
1010935,210935,9818.181818,5,12.303,277.18,C,上市企业,金融业,10+ years,0,1,2015/11/1,0,493,42,17.33636364,0,576.8181818,672.9545455,26,0,0.0,12441.23077,39.23076923,0,0,Dec-92,0,1,11.0,0.0,13.0,24.0,13.0,0,0,0.0
1037821,237821,28636.36364,5,17.57,880.61,D,政府机构,住宿和餐饮业,3 years,1,2,2014/6/1,0,167,8,25.84363636,0,640.9090909,694.3181818,10,1,1.0,11316.92308,33.96923077,1,0,2-May,0,1,4.0,0.0,5.0,13.0,6.0,3,3491,349.1
1022670,222670,21818.18182,5,21.483,629.6,D,幼教与中小学校,电力、热力生产供应业,3 years,0,0,2016/3/1,0,528,22,18.35181818,0,725.4545455,785.9090909,14,1,1.0,9448.0,61.38461538,0,0,Aug-94,0,1,4.0,0.0,22.0,17.0,9.0,3,11173,3351.9
1014060,214060,16000.0,5,20.933,415.32,E,政府机构,批发和零售业,4 years,0,1,2012/2/1,1,31,2,6.06,1,730.9090909,791.8181818,7,1,1.0,2941.076923,45.98461538,1,0,4-Dec,3343,1,,,,,,0,0,0.0
1043932,243932,13636.36364,3,13.519,500.3,C,普通企业,公共服务、社会组织,10+ years,1,2,2015/5/1,0,134,8,17.85818182,0,560.4545455,607.1590909,11,0,0.0,8407.384615,25.96153846,0,0,3-Apr,0,1,4.0,0.0,6.0,14.0,8.0,0,0,0.0
1006027,206027,18000.0,3,11.061,600.36,C,普通企业,文化和体育业,10+ years,0,1,2015/4/1,0,32,21,8.596363636,1,741.8181818,865.4545455,12,0,0.0,16037.53846,56.0,1,0,May-86,0,1,9.0,,7.0,19.0,9.0,2,6210,1863.0
1036609,236609,15000.0,3,4.788,451.73,A,幼教与中小学校,住宿和餐饮业,2 years,0,0,2017/2/1,4,360,0,14.88,0,560.4545455,607.1590909,13,0,0.0,19760.46154,46.96153846,0,0,5-Jun,4,1,7.0,0.0,16.0,12.0,8.0,3,7117,711.7
1041179,241179,19636.36364,3,20.075,653.01,D,上市企业,住宿和餐饮业,9 years,0,2,2014/2/1,5,319,0,23.32727273,0,540.0,675.0,9,0,0.0,64366.0,105.2153846,1,0,Jan-99,6,1,6.0,0.0,10.0,18.0,12.0,0,7840,0.0
1045631,245631,9090.909091,5,12.69,225.95,C,政府机构,信息传输、软件和信息技术服务业,5 years,0,0,2015/8/1,0,585,27,20.29090909,1,560.4545455,700.5681818,10,0,0.0,11140.76923,74.4,0,0,4-Aug,0,1,2.0,0.0,9.0,8.0,4.0,0,0,0.0
1011274,211274,24000.0,3,12.837,727.26,B,上市企业,公共服务、社会组织,10+ years,1,1,2014/7/1,4,309,30,24.80727273,0,636.3636364,689.3939394,10,0,0.0,22408.0,72.8,0,0,Jul-86,4,1,5.0,0.0,7.0,16.0,10.0,0,0,0.0
1009947,209947,28636.36364,5,13.629,785.48,C,普通企业,建筑业,9 years,0,1,2015/1/1,0,161,14,13.57272727,0,722.7272727,782.9545455,12,0,0.0,13492.76923,24.34615385,1,0,Dec-98,0,1,3.0,0.0,5.0,20.0,9.0,4,5706,0.0
1005713,205713,3272.727273,3,14.99,103.99,C,上市企业,住宿和餐饮业,,1,2,2015/2/1,0,505,10,31.15454545,0,769.0909091,961.3636364,7,1,1.0,6234.230769,37.5,0,0,Aug-00,0,1,4.0,0.0,3.0,6.0,2.0,0,0,0.0
1010279,210279,14747.72727,3,17.99,651.56,D,高等教育机构,国际组织,10+ years,1,2,2017/1/1,0,72,10,8.484545455,0,540.0,585.0,11,0,0.0,18098.76923,88.73846154,0,0,3-Oct,0,1,10.0,0.0,1.0,12.0,9.0,3,4117,823.4
1007861,207861,2590.909091,3,14.949,96.84,C,普通企业,金融业,3 years,1,0,2018/2/1,4,55,29,11.25,0,627.2727273,784.0909091,7,0,0.0,2100.0,52.12307692,0,0,12-Jul,4,1,3.0,0.0,2.0,8.0,4.0,2,558,167.4
1005664,205664,9454.545455,3,12.39,267.21,C,幼教与中小学校,住宿和餐饮业,10+ years,1,0,2014/11/1,0,240,21,13.36363636,1,609.0909091,659.8484848,12,0,0.0,6900.923077,33.46153846,0,0,2-Jul,0,1,3.0,0.0,18.0,11.0,7.0,0,0,0.0
1020950,220950,9818.181818,3,12.49,401.39,B,政府机构,公共服务、社会组织,7 years,1,0,2014/9/1,0,342,21,15.13,0,660.0,825.0,5,0,0.0,1607.307692,30.64615385,1,0,3-Dec,0,1,1.0,0.0,11.0,19.0,10.0,3,2056,616.8
1049126,249126,14127.27273,5,20.99,350.27,E,幼教与中小学校,公共服务、社会组织,10+ years,0,1,2015/6/1,0,404,22,14.72727273,0,600.0,700.0,9,0,0.0,16153.84615,65.90769231,0,0,2-Apr,0,1,7.0,0.0,3.0,13.0,6.0,0,0,0.0
1046639,246639,18181.81818,3,11.704,651.37,B,政府机构,电力、热力生产供应业,10+ years,0,2,2013/8/1,0,355,18,8.394545455,0,625.9090909,678.0681818,6,0,0.0,20432.30769,45.33846154,1,0,Jan-92,21409,1,2.0,0.0,7.0,12.0,9.0,3,3013,602.6
1004716,204716,20000.0,3,11.47,659.24,B,高等教育机构,采矿业,8 years,1,1,2016/3/1,4,134,8,4.56,0,540.0,630.0,10,0,0.0,17773.0,67.2,1,0,2-Mar,4,1,9.0,0.0,3.0,15.0,8.0,3,6469,1293.8
1029118,229118,13561.36364,5,11.691,377.05,C,世界五百强,金融业,3 years,0,0,2014/10/1,0,552,0,16.47818182,0,710.0,828.3333333,8,0,0.0,17876.0,82.52307692,1,0,2-Jan,0,1,3.0,0.0,3.0,18.0,13.0,0,0,0.0
1044471,244471,17181.81818,3,6.228,647.66,A,高等教育机构,采矿业,4 years,0,1,2015/5/1,0,97,12,13.94545455,0,613.6363636,664.7727273,26,0,0.0,26574.46154,41.1,0,0,Jul-99,0,1,5.0,0.0,24.0,26.0,11.0,3,2597,259.7
1040919,240919,35000.0,3,14.931,1240.72,D,普通企业,信息传输、软件和信息技术服务业,10+ years,2,1,2016/1/1,2,171,8,16.42909091,0,548.1818182,685.2272727,11,1,1.0,6463.384615,33.0,1,0,Aug-98,5,1,5.0,0.0,6.0,32.0,13.0,3,1471,441.3
1009558,209558,26363.63636,3,15.813,1042.18,D,普通企业,公共服务、社会组织,10+ years,0,2,2015/2/1,0,89,3,27.72,0,741.8181818,803.6363636,14,0,0.0,14971.38462,61.7,1,0,Oct-98,0,1,3.0,0.0,21.0,18.0,4.0,0,6131,1839.3
1048478,248478,24000.0,3,7.101,750.86,A,普通企业,信息传输、软件和信息技术服务业,< 1 year,0,2,2016/3/1,4,447,30,15.25,0,548.1818182,639.5454545,10,4,0.0,54675.69231,56.0,0,0,Jul-88,4,1,8.0,,3.0,22.0,15.0,3,4880,0.0
1040518,240518,8836.363636,3,12.582,369.02,C,幼教与中小学校,交通运输、仓储和邮政业,3 years,0,0,2014/2/1,5,353,30,23.02363636,0,675.0,731.25,15,0,0.0,31598.76923,83.78461538,1,0,Feb-98,6,1,6.0,0.0,20.0,7.0,5.0,0,0,0.0
1030435,230435,34272.72727,5,10.087,604.39,B,普通企业,电力、热力生产供应业,10+ years,0,1,2015/7/1,4,584,13,29.17,0,774.5454545,839.0909091,13,0,0.0,27955.38462,67.84615385,0,0,Apr-96,4,1,6.0,0.0,16.0,11.0,5.0,0,0,0.0
1019608,219608,12000.0,5,15.31,287.44,C,普通企业,文化和体育业,10+ years,2,0,2016/6/1,2,304,8,5.170909091,0,796.3636364,929.0909091,11,0,0.0,16808.07692,28.1,0,0,Nov-98,5,1,7.0,0.0,5.0,26.0,17.0,2,3066,919.8
1040818,240818,8150.0,3,15.61,284.97,D,政府机构,交通运输、仓储和邮政业,2 years,1,1,2015/9/1,0,131,6,4.363636364,0,680.0,850.0,11,1,0.0,6516.923077,16.89230769,0,0,Sep-90,0,1,6.0,0.0,22.0,16.0,9.0,0,223,22.3
1014692,214692,21522.72727,3,14.663,801.48,C,普通企业,公共服务、社会组织,8 years,1,1,2015/10/1,0,143,8,20.99090909,0,769.0909091,897.2727273,12,0,0.0,32205.23077,91.96153846,0,0,Oct-96,0,1,9.0,0.0,3.0,24.0,12.0,3,2319,695.7
1012739,212739,4909.090909,3,16.489,207.97,C,普通企业,文化和体育业,10+ years,0,0,2014/7/1,5,324,10,24.34090909,0,720.0,900.0,13,0,0.0,26058.46154,68.76923077,1,0,Oct-89,6,1,4.0,0.0,7.0,12.0,4.0,3,242,24.2
1008661,208661,19800.0,5,15.037,457.34,B,普通企业,文化和体育业,4 years,0,2,2013/12/1,0,235,8,23.22,0,780.0,845.0,12,0,0.0,17598.0,54.8,1,0,Mar-94,268,1,5.0,0.0,10.0,11.0,7.0,5,7331,0.0
1021122,221122,6000.0,3,10.341,181.35,B,普通企业,房地产业,< 1 year,1,2,2017/1/1,0,167,8,7.236363636,1,604.5454545,755.6818182,20,0,0.0,4432.615385,31.26923077,0,0,Dec-97,0,1,4.0,0.0,22.0,17.0,8.0,0,0,0.0
1024864,224864,3545.454545,3,15.037,102.06,C,普通企业,文化和体育业,10+ years,2,0,2016/1/1,2,90,21,10.74545455,0,540.0,585.0,16,1,1.0,12047.30769,44.65384615,1,0,5-Sep,5,1,12.0,0.0,5.0,21.0,12.0,0,0,0.0
1045824,245824,17727.27273,5,12.59,338.16,C,高等教育机构,电力、热力生产供应业,10+ years,0,2,2015/12/1,0,240,21,18.88181818,1,725.4545455,846.3636364,16,0,0.0,14178.46154,36.46153846,0,0,4-Sep,0,1,9.0,0.0,4.0,27.0,13.0,0,0,0.0
1047288,247288,8181.818182,3,8.253,239.1,B,世界五百强,电力、热力生产供应业,10+ years,0,0,2016/1/1,4,665,40,20.54181818,1,700.0,758.3333333,13,0,0.0,7093.0,25.2,0,0,Feb-89,4,1,5.0,0.0,7.0,17.0,10.0,0,942,0.0
1000714,200714,14181.81818,3,8.253,382.55,B,普通企业,文化和体育业,,0,1,2014/7/1,0,280,9,11.0,0,818.1818182,886.3636364,14,0,0.0,6504.0,20.35384615,0,0,May-94,0,1,4.0,0.0,10.0,29.0,14.0,3,5853,0.0
1033261,233261,10636.36364,3,11.462,292.19,B,普通企业,文化和体育业,4 years,1,1,2017/5/1,8,381,9,20.28,2,572.7272727,620.4545455,7,1,0.0,2479.076923,40.6,0,0,7-May,9,1,1.0,0.0,9.0,6.0,3.0,3,826,0.0
1038677,238677,19090.90909,3,7.69,655.07,A,普通企业,住宿和餐饮业,< 1 year,0,2,2014/10/1,0,64,14,8.869090909,0,720.0,780.0,13,0,0.0,4715.769231,36.27692308,1,0,3-Jun,0,1,1.0,0.0,14.0,8.0,4.0,1,4190,838.0
1008299,208299,16363.63636,3,7.101,625.72,A,高等教育机构,电力、热力生产供应业,5 years,0,2,2016/6/1,2,90,21,6.332727273,0,665.0,720.4166667,6,0,0.0,2118.0,7.476923077,1,0,Jul-91,5,1,1.0,0.0,10.0,6.0,6.0,0,0,0.0
1035691,235691,11877.27273,5,14.292,243.76,C,上市企业,金融业,,0,2,2013/9/1,0,47,17,31.05,0,747.2727273,871.8181818,10,1,1.0,13475.0,85.38461538,0,0,Jul-75,31705,1,7.0,0.0,2.0,18.0,10.0,0,0,0.0
1048965,248965,4545.454545,3,18.891,188.35,E,世界五百强,信息传输、软件和信息技术服务业,10+ years,1,1,2014/8/1,4,304,8,20.34545455,0,600.0,700.0,7,0,0.0,9666.461538,91.5,1,0,May-93,4,1,6.0,0.0,2.0,22.0,9.0,3,1167,0.0
1039332,239332,35454.54545,5,12.29,671.74,C,幼教与中小学校,电力、热力生产供应业,3 years,1,2,2015/6/1,4,197,4,40.88727273,0,593.1818182,642.6136364,21,0,0.0,18499.0,83.42307692,0,0,3-Oct,4,1,4.0,0.0,23.0,8.0,6.0,0,0,0.0
1010755,210755,16363.63636,3,6.228,616.82,A,幼教与中小学校,电力、热力生产供应业,10+ years,0,1,2015/3/1,0,140,8,17.2,0,801.8181818,935.4545455,9,0,0.0,114145.0,54.70769231,0,0,Jul-85,0,1,8.0,0.0,1.0,16.0,9.0,3,1760,0.0
1045154,245154,5000.0,3,12.49,183.97,B,政府机构,采矿业,< 1 year,1,2,2014/5/1,4,777,8,19.84363636,0,613.6363636,664.7727273,11,0,0.0,8654.769231,64.38461538,1,0,9-Jun,4,1,6.0,0.0,22.0,10.0,7.0,0,0,0.0
1041641,241641,17454.54545,3,7.731,505.75,A,普通企业,文化和体育业,10+ years,0,2,2016/7/1,0,684,34,10.67272727,0,680.0,793.3333333,10,0,0.0,11112.76923,60.69230769,1,0,7-Mar,0,1,7.0,0.0,4.0,11.0,9.0,3,827,82.7
1029463,229463,10909.09091,3,10.087,382.55,B,普通企业,批发和零售业,10+ years,0,0,2015/4/1,4,103,36,5.138181818,0,745.0,807.0833333,10,0,0.0,3173.538462,23.88461538,0,0,3-Aug,4,1,4.0,0.0,2.0,12.0,7.0,0,0,0.0
1011133,211133,20454.54545,5,16.254,635.66,D,普通企业,住宿和餐饮业,4 years,1,1,2017/11/1,3,215,8,9.5,0,540.0,585.0,12,1,1.0,15.07692308,0.230769231,0,0,1-Mar,3,1,1.0,0.0,14.0,25.0,19.0,0,0,0.0
1013929,213929,21818.18182,3,15.763,686.77,C,政府机构,住宿和餐饮业,10+ years,1,2,2013/3/1,0,106,12,11.23636364,1,670.0,781.6666667,10,0,0.0,20411.07692,59.0,1,0,May-91,51,1,6.0,0.0,7.0,16.0,14.0,0,0,0.0
1030505,230505,5890.909091,3,6.012,221.27,A,政府机构,交通运输、仓储和邮政业,6 years,1,0,2015/2/1,4,289,16,13.15,2,675.0,787.5,3,0,0.0,4690.384615,43.72307692,1,0,May-90,4,1,1.0,0.0,9.0,9.0,4.0,3,835,167.0
1013035,213035,2954.545455,3,14.663,84.64,C,政府机构,电力、热力生产供应业,< 1 year,1,0,2015/6/1,5,91,7,13.16454545,0,774.5454545,903.6363636,6,0,0.0,17409.0,70.8,0,0,6-Oct,6,1,3.0,0.0,2.0,5.0,2.0,2,1177,0.0
1047108,247108,26018.18182,5,18.25,608.89,E,普通企业,建筑业,10+ years,2,2,2015/3/1,0,195,38,27.34363636,0,670.0,725.8333333,10,0,0.0,3232.923077,17.35384615,1,0,5-Sep,0,1,5.0,0.0,5.0,13.0,10.0,0,0,0.0
1032673,232673,22454.54545,3,9.17,605.7,B,政府机构,农、林、牧、渔业,< 1 year,1,0,2015/5/1,4,143,8,18.49909091,0,763.6363636,954.5454545,19,0,0.0,20221.0,53.8,1,0,May-99,4,1,6.0,0.0,19.0,13.0,10.0,2,3988,0.0
1041564,241564,27272.72727,3,13.959,1006.35,C,政府机构,电力、热力生产供应业,10+ years,1,2,2015/10/1,0,459,8,20.35636364,0,609.0909091,761.3636364,14,0,0.0,28765.0,73.73076923,0,0,1-Jul,0,1,8.0,0.0,9.0,12.0,7.0,2,10027,2005.4
1006905,206905,23236.36364,5,12.99,484.54,C,世界五百强,批发和零售业,10+ years,2,1,2014/7/1,0,184,26,26.55454545,0,609.5454545,711.1363636,11,0,0.0,31363.0,48.13846154,0,0,1-May,0,1,5.0,0.0,5.0,15.0,8.0,0,3158,631.6
1023322,223322,7731.818182,3,15.102,335.89,C,普通企业,房地产业,1 year,1,0,2013/7/1,0,247,32,20.72727273,0,604.5454545,654.9242424,9,0,0.0,9427.0,68.16923077,0,0,4-Oct,28,1,5.0,0.0,5.0,10.0,7.0,0,0,0.0
1022231,222231,5000.0,3,11.49,164.86,B,上市企业,制造业,1 year,0,1,2016/11/1,0,395,44,21.60818182,1,741.8181818,803.6363636,19,0,0.0,4771.384615,17.3,0,0,Dec-00,0,1,9.0,0.0,4.0,29.0,11.0,3,362,108.6
1007492,207492,2618.181818,3,21.15,90.61,E,普通企业,文化和体育业,10+ years,2,0,2013/9/1,7,124,13,15.88363636,0,670.0,781.6666667,18,0,0.0,15744.0,52.84615385,1,0,3-Nov,2158,1,11.0,0.0,6.0,23.0,8.0,0,0,0.0
1036313,236313,15127.27273,5,18.99,331.97,D,普通企业,建筑业,10+ years,2,2,2016/6/1,0,832,24,19.85454545,1,700.0,875.0,16,0,0.0,20211.69231,39.95384615,0,0,Sep-66,0,1,4.0,0.0,4.0,23.0,11.0,0,0,0.0
1007395,207395,7563.636364,3,9.558,208.39,B,幼教与中小学校,采矿业,4 years,0,0,2010/2/1,0,228,24,19.26,0,769.0909091,961.3636364,9,0,0.0,5291.076923,73.47692308,1,0,Aug-99,16303,1,,,,,,3,690,207.0
