interest,f0,debt_loan_ratio,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_u,recircle_b,scoring_high,scoring_low,early_return,class,year_of_loan,censor_status,house_exist,work_year,use,isDefault
9.79,4.0,20.44363636,9,1,1.0,85.03846154,11475.0,616.0227273,568.6363636,0,A,3,2,1,10+ years,4,0
10.377,7.0,17.32909091,10,1,0.0,45.92307692,6477.692308,650.0,600.0,0,B,3,1,1,3 years,5,0
12.87,6.0,5.94,9,0,0.0,65.26153846,29079.07692,810.8333333,695.0,0,C,5,2,0,10+ years,0,0
7.362,3.0,4.434545455,3,0,0.0,79.04615385,8079.0,653.8636364,560.4545455,0,B,3,0,1,2 years,0,0
20.99,7.0,14.72727273,9,0,0.0,65.90769231,16153.84615,700.0,600.0,0,E,5,1,0,10+ years,0,1
13.032,4.0,34.34545455,7,0,0.0,79.36923077,11988.46154,616.0227273,568.6363636,0,C,3,1,1,< 1 year,4,0
11.151,4.0,10.1,10,1,1.0,24.55384615,6631.384615,658.6363636,564.5454545,0,C,5,0,0,7 years,0,0
15.73,5.0,9.163636364,7,0,0.0,11.90769231,2491.0,644.3181818,552.2727273,0,C,3,1,0,6 years,0,0
10.251,7.0,32.95636364,11,5,0.0,65.36923077,9412.307692,695.4545455,556.3636364,0,B,3,1,1,6 years,4,0
16.875,6.0,23.44909091,13,0,0.0,58.7,15034.92308,803.6363636,741.8181818,0,D,3,2,0,4 years,4,0
10.377,3.0,13.27909091,12,0,0.0,42.5,11613.46154,787.5,675.0,0,B,3,0,0,8 years,0,1
7.21,8.0,12.17,17,1,1.0,18.11538462,11642.30769,660.3409091,609.5454545,0,A,3,0,1,,0,0
10.42,2.0,12.90545455,6,0,0.0,45.6,8145.0,948.1818182,812.7272727,0,B,3,1,0,2 years,0,0
12.303,5.0,35.44,5,0,0.0,40.4,15966.0,828.3333333,710.0,0,C,3,2,1,,4,0
21.472,5.0,13.71,8,0,0.0,71.3,6064.153846,846.3636364,725.4545455,0,E,3,1,1,< 1 year,0,0
7.9,6.0,24.0,18,0,0.0,81.63076923,22915.38462,843.75,675.0,0,A,3,2,1,2 years,0,0
20.889,2.0,16.60363636,7,1,1.0,42.1,6613.384615,770.0,660.0,0,D,3,2,0,6 years,0,0
19.99,1.0,1.35,1,0,0.0,35.07692308,350.7692308,715.9090909,613.6363636,0,E,3,2,1,,10,0
13.18,7.0,12.39090909,12,0,0.0,52.1,20043.0,947.7272727,758.1818182,0,C,5,1,0,10+ years,0,0
8.18,9.0,12.3,14,0,0.0,37.15384615,18268.61538,663.4090909,568.6363636,0,B,3,0,0,10+ years,0,0
9.945,2.0,16.73636364,6,0,0.0,6.676923077,1264.307692,875.0,750.0,0,B,3,1,1,10+ years,2,0
9.891,9.0,21.42818182,10,1,0.0,94.38461538,19532.30769,840.0,720.0,0,B,3,1,1,10+ years,4,0
19.789,7.0,27.50181818,15,0,0.0,62.46153846,40783.07692,682.5,585.0,0,D,5,2,0,2 years,4,0
11.49,4.0,20.16363636,7,0,0.0,42.86153846,3171.538462,664.7727273,613.6363636,0,B,3,1,0,10+ years,4,1
15.389,4.0,8.618181818,8,0,0.0,45.98461538,5957.538462,675.0,540.0,0,C,3,1,1,10+ years,2,1
20.339,14.0,23.91818182,19,0,0.0,87.11538462,24646.46154,920.4545455,736.3636364,0,D,3,2,1,10+ years,0,1
12.204,4.0,14.72727273,7,0,0.0,65.26153846,27111.69231,875.0,700.0,0,C,5,1,0,10+ years,0,0
15.59,3.0,12.91818182,7,1,1.0,40.81538462,3583.846154,856.25,685.0,0,D,3,2,1,,3,0
9.79,,16.35545455,9,0,0.0,64.3,22575.0,780.0,720.0,0,A,3,1,1,10+ years,1,0
14.99,9.0,42.80727273,29,0,0.0,22.1,13947.23077,721.0227273,576.8181818,0,C,3,1,0,10+ years,0,0
23.298,5.0,17.67,13,0,0.0,111.8076923,12189.23077,810.8333333,695.0,0,E,5,1,0,< 1 year,0,1
11.241,4.0,21.96818182,21,0,0.0,38.76923077,2079.692308,795.4545455,636.3636364,0,B,3,0,0,2 years,0,0
7.614,6.0,30.30545455,15,0,0.0,11.72307692,8119.615385,758.3333333,650.0,3,A,3,1,2,10+ years,5,0
13.023,4.0,15.68181818,8,3,3.0,31.9,9920.615385,772.7272727,618.1818182,0,C,3,1,0,10+ years,0,0
11.14,10.0,29.5,16,0,0.0,73.76923077,14531.0,731.25,675.0,0,B,3,2,1,10+ years,4,0
15.939,3.0,26.01818182,9,0,0.0,89.44615385,37986.0,828.3333333,710.0,0,C,5,0,0,10+ years,0,0
10.47,1.0,6.77,3,1,1.0,18.7,749.0,831.25,665.0,0,B,3,0,0,< 1 year,0,0
12.69,10.0,17.77272727,22,0,0.0,44.03076923,69695.0,664.7727273,613.6363636,0,C,5,1,2,4 years,4,1
9.819,8.0,13.44,20,0,0.0,28.32307692,11999.07692,649.0909091,556.3636364,0,B,3,0,1,10+ years,0,0
12.001,2.0,6.169090909,4,1,1.0,47.27692308,3640.0,927.2727273,741.8181818,0,B,3,1,0,3 years,0,1
9.441,4.0,6.905454545,12,2,1.0,19.0,8294.0,714.0151515,659.0909091,0,B,3,1,0,10+ years,2,0
9.17,10.0,8.018181818,11,1,1.0,36.61538462,5569.0,850.0,680.0,0,B,3,0,1,10+ years,4,0
6.864,4.0,7.372727273,6,0,0.0,50.50769231,14892.92308,668.1818182,572.7272727,0,A,3,1,0,9 years,0,0
4.788,7.0,14.18181818,17,0,0.0,28.73076923,10148.07692,995.4545455,796.3636364,0,A,3,0,1,10+ years,5,0
12.001,4.0,13.00363636,9,0,0.0,45.69230769,5069.076923,865.4545455,741.8181818,0,B,3,1,0,6 years,2,1
15.05,8.0,23.01545455,20,2,0.0,40.8,31406.76923,763.75,705.0,0,C,5,2,2,10+ years,4,0
30.041,6.0,16.75636364,11,0,0.0,37.47692308,19052.30769,856.25,685.0,0,G,5,2,0,8 years,0,0
13.99,6.0,23.37545455,13,0,0.0,78.23076923,14561.53846,598.2954545,552.2727273,0,C,5,0,0,6 years,0,0
11.49,5.0,7.385454545,9,0,0.0,22.5,11774.76923,803.6363636,741.8181818,0,B,3,2,2,2 years,4,1
16.99,4.0,21.72,4,0,0.0,112.3846154,31283.07692,725.8333333,670.0,0,D,3,1,2,10+ years,0,0
12.096,3.0,16.64,11,0,0.0,95.41538462,23502.69231,797.7272727,736.3636364,0,C,5,0,0,9 years,4,0
9.44,5.0,11.96181818,13,0,0.0,13.96153846,4990.0,954.5454545,763.6363636,0,B,3,0,2,10+ years,4,0
8.991,8.0,19.99636364,11,1,0.0,65.53846154,8351.0,785.9090909,725.4545455,0,B,3,0,1,10+ years,2,0
22.429,3.0,13.50909091,5,0,0.0,82.03846154,6154.615385,725.8333333,670.0,0,D,5,2,0,3 years,0,1
9.17,9.0,18.16,13,1,1.0,50.29230769,18624.0,705.3030303,604.5454545,0,B,3,1,1,8 years,0,1
20.99,7.0,18.75272727,12,0,0.0,68.27692308,13177.0,731.25,675.0,0,E,5,2,0,10+ years,0,0
4.788,6.0,12.05,12,0,0.0,26.67692308,17115.53846,669.2045455,617.7272727,0,A,3,0,0,,4,0
15.102,4.0,16.14272727,13,0,0.0,64.61538462,18244.61538,668.1818182,572.7272727,0,C,5,2,0,10+ years,0,0
18.99,3.0,3.019090909,5,0,0.0,64.93846154,8052.153846,630.0,540.0,0,E,5,1,2,1 year,2,0
10.332,6.0,14.92727273,13,2,1.0,58.96153846,9738.615385,856.25,685.0,0,B,3,1,0,2 years,4,1
24.5,7.0,21.78181818,12,0,0.0,92.12307692,37778.07692,761.3636364,609.0909091,0,F,3,0,1,2 years,10,0
8.24,7.0,14.45,16,0,0.0,39.2,16087.0,775.8333333,665.0,0,B,3,1,2,10+ years,0,0
11.44,4.0,7.633636364,8,0,0.0,74.5,3780.0,747.5,690.0,0,B,3,1,0,10+ years,2,1
7.11,4.0,5.716363636,12,0,0.0,15.29230769,11014.61538,875.0,750.0,0,A,3,2,2,10+ years,0,0
6.363,7.0,6.94,10,0,0.0,14.0,8052.0,835.2272727,668.1818182,0,A,3,0,1,,0,1
26.521,7.0,9.572727273,15,1,1.0,36.69230769,14060.30769,887.5,710.0,0,F,5,1,0,2 years,0,0
8.69,7.0,22.82181818,14,0,0.0,81.13846154,21983.07692,633.75,585.0,0,A,3,2,0,10+ years,0,0
12.99,8.0,18.22909091,17,2,1.0,43.38461538,9511.0,644.3181818,552.2727273,0,C,3,1,0,10+ years,2,0
17.171,7.0,24.19090909,12,1,1.0,39.2,7326.0,611.5909091,564.5454545,0,D,3,2,0,,0,0
11.421,3.0,20.82545455,7,0,0.0,97.8,11480.0,680.1136364,544.0909091,0,C,3,1,1,10+ years,0,0
8.091,11.0,15.39818182,19,0,0.0,11.30769231,7171.0,726.5151515,622.7272727,0,B,3,0,0,9 years,4,0
10.341,10.0,17.52727273,23,1,0.0,47.92307692,14513.69231,654.9242424,604.5454545,0,B,3,1,0,10+ years,4,0
20.394,9.0,18.9,26,0,0.0,69.78461538,10742.76923,837.5,670.0,0,E,5,1,1,10+ years,0,1
7.62,5.0,17.56363636,14,0,0.0,45.92307692,54474.46154,961.3636364,769.0909091,0,A,3,2,0,10+ years,0,0
10.99,3.0,19.05545455,7,0,0.0,74.30769231,10719.23077,737.1212121,631.8181818,0,B,3,1,0,,4,0
11.583,,19.73454545,9,0,0.0,84.8,89844.0,934.0909091,747.2727273,0,C,3,0,0,< 1 year,5,0
14.049,7.0,22.16363636,11,2,1.0,57.50769231,6723.692308,840.0,720.0,0,D,3,1,1,10+ years,0,0
15.61,17.0,43.14545455,27,1,1.0,79.0,30239.0,825.0,660.0,0,D,3,2,0,2 years,4,0
20.466,6.0,21.56363636,8,0,0.0,36.18461538,12745.38462,981.8181818,785.4545455,0,E,5,1,1,3 years,0,0
10.251,6.0,8.4,10,0,0.0,59.53846154,9284.0,934.0909091,747.2727273,0,B,5,0,0,2 years,0,0
14.971,,8.32,3,0,0.0,105.3461538,4952.307692,694.3181818,640.9090909,0,C,3,2,1,10+ years,0,0
17.86,4.0,11.93,5,0,0.0,50.30769231,5874.615385,736.6666667,680.0,0,D,5,1,1,2 years,0,0
11.396,,14.44,12,0,0.0,100.8461538,46198.84615,954.5454545,763.6363636,0,B,3,2,1,2 years,0,0
7.39,4.0,26.71,5,0,0.0,66.33846154,9679.384615,812.5,650.0,0,A,3,1,1,3 years,4,1
9.229,9.0,15.08181818,16,0,0.0,49.8,28001.0,682.5,585.0,0,A,3,1,0,10+ years,0,0
15.291,6.0,13.00909091,9,0,0.0,47.19230769,14578.0,659.8484848,609.0909091,0,D,3,1,1,7 years,6,1
18.205,9.0,17.19,12,0,0.0,33.23076923,15582.69231,659.8484848,609.0909091,0,D,3,1,1,8 years,0,0
11.165,7.0,16.75,16,0,0.0,33.81538462,20013.53846,1002.272727,801.8181818,0,B,5,0,0,7 years,0,0
16.641,5.0,36.39272727,9,0,0.0,43.7,10095.0,705.6818182,564.5454545,0,E,5,2,1,10+ years,0,1
10.681,4.0,15.81818182,7,0,0.0,64.8,11028.76923,715.9090909,572.7272727,0,B,3,0,0,8 years,0,0
11.49,8.0,15.58,16,0,0.0,39.9,11995.38462,769.1666667,710.0,0,B,3,1,1,1 year,0,0
5.616,4.0,14.98181818,11,0,0.0,50.42307692,8617.538462,975.0,780.0,0,A,3,0,1,2 years,0,0
19.03,4.0,5.530909091,5,0,0.0,38.19230769,4119.692308,806.8181818,645.4545455,0,D,3,1,1,1 year,4,1
11.511,1.0,18.88363636,11,0,0.0,13.7,7223.076923,874.5454545,807.2727273,0,C,5,1,1,< 1 year,1,1
7.89,9.0,23.0,17,0,0.0,71.07692308,40871.53846,653.8636364,560.4545455,0,A,3,1,0,10+ years,2,0
10.341,4.0,31.84363636,12,0,0.0,69.5,7987.0,602.7272727,556.3636364,0,B,3,2,1,3 years,0,0
4.788,6.0,22.54545455,10,8,0.0,65.2,26273.0,799.1666667,685.0,0,A,3,1,1,10+ years,0,0
16.074,5.0,35.4,8,1,1.0,34.15384615,3360.0,634.7727273,544.0909091,0,D,5,2,0,4 years,0,1
15.99,12.0,26.33454545,24,0,0.0,64.1,31100.0,865.4545455,741.8181818,0,C,3,1,1,1 year,0,0
16.841,6.0,26.48181818,14,0,0.0,62.3,24809.07692,791.8181818,730.9090909,0,C,3,2,1,5 years,0,1
11.825,4.0,20.51,7,2,2.0,20.35384615,4713.0,767.0454545,613.6363636,3,B,3,2,1,8 years,5,0
11.44,3.0,9.872727273,6,1,1.0,51.87692308,2056.923077,770.0,660.0,3,B,3,2,2,4 years,4,0
17.77,5.0,27.23636364,8,0,0.0,36.83076923,6702.769231,750.0,600.0,3,D,3,2,1,6 years,0,0
18.997,,7.481818182,11,0,0.0,61.84615385,17459.07692,968.1818182,774.5454545,3,D,3,2,0,10+ years,0,0
10.16,5.0,15.69272727,11,0,0.0,65.16923077,39156.92308,763.6363636,654.5454545,2,B,3,2,0,10+ years,0,0
17.171,7.0,24.82363636,8,0,0.0,75.41538462,12676.61538,913.6363636,730.9090909,3,D,3,2,2,,0,0
8.496,4.0,10.72636364,12,0,0.0,26.7,11042.30769,607.1590909,560.4545455,1,B,3,0,1,3 years,0,0
8.49,,27.36,12,0,0.0,19.38461538,12640.0,751.7045455,601.3636364,3,A,3,2,1,< 1 year,0,0
22.2,4.0,17.85272727,16,0,0.0,16.0,3717.0,795.4545455,636.3636364,3,E,3,0,1,4 years,12,0
19.327,8.0,7.409090909,9,0,0.0,50.83076923,14931.92308,725.8333333,670.0,2,D,3,2,1,6 years,0,0
10.99,13.0,18.51,19,0,0.0,83.0,49889.0,947.7272727,758.1818182,0,B,5,0,2,10+ years,4,1
12.12,4.0,13.00909091,6,0,0.0,94.33846154,17352.46154,803.6363636,741.8181818,0,B,3,1,2,,4,1
19.53,4.0,25.42,7,3,2.0,62.6,3004.615385,900.0,720.0,0,E,3,2,0,10+ years,5,1
7.26,6.0,15.68727273,9,0,0.0,78.18461538,21230.76923,653.8636364,560.4545455,0,A,3,1,0,8 years,4,0
10.251,3.0,11.2,6,0,0.0,39.11538462,3834.923077,815.4545455,752.7272727,0,B,3,1,1,8 years,2,1
13.67,9.0,22.09,13,1,1.0,65.81538462,21721.53846,843.75,675.0,0,C,3,0,0,10+ years,0,0
26.95,2.0,14.60909091,7,1,0.0,80.21538462,8024.307692,669.6969697,618.1818182,3,F,5,2,0,6 years,0,0
7.89,1.0,10.18909091,7,0,0.0,3.0,462.0,995.4545455,796.3636364,3,A,3,1,0,< 1 year,3,0
10.791,10.0,6.850909091,22,0,0.0,21.57692308,22076.0,802.8409091,642.2727273,1,B,5,2,0,10+ years,4,0
14.65,2.0,12.32181818,9,0,0.0,29.29230769,13247.07692,787.5,675.0,0,C,3,0,1,4 years,0,1
27.489,5.0,26.43,9,1,0.0,80.8,8765.769231,680.1136364,544.0909091,0,E,3,2,1,10+ years,0,1
13.11,5.0,31.62545455,8,0,0.0,85.56923077,33642.46154,649.0909091,556.3636364,0,B,3,0,0,10+ years,2,1
13.959,8.0,20.35636364,14,0,0.0,73.73076923,28765.0,761.3636364,609.0909091,2,C,3,2,1,10+ years,0,0
8.39,5.0,11.52,10,1,1.0,73.84615385,12266.53846,787.5,675.0,3,B,3,1,1,10+ years,0,0
13.332,10.0,31.95272727,11,0,0.0,75.6,22050.46154,862.5,690.0,3,B,3,2,2,10+ years,4,0
10.503,6.0,9.2,11,0,0.0,36.11538462,5123.076923,669.6969697,618.1818182,3,B,3,2,0,,2,0
12.837,3.0,3.657272727,9,1,1.0,13.5,2036.538462,787.5,675.0,0,B,3,2,2,,0,0
20.075,1.0,26.48181818,7,0,0.0,86.1,3243.692308,852.7272727,730.9090909,4,E,5,0,0,10+ years,0,0
11.691,20.0,30.07636364,30,0,0.0,37.66153846,44408.30769,833.1818182,769.0909091,4,C,5,0,0,10+ years,5,0
10.49,5.0,16.68,15,0,0.0,25.52307692,17170.46154,845.0,780.0,1,B,3,1,0,10+ years,0,0
13.189,4.0,14.19,7,0,0.0,60.2,7582.0,780.0,720.0,0,C,3,0,0,10+ years,0,1
7.89,3.0,10.48909091,32,0,0.0,38.58461538,11498.0,881.25,705.0,1,A,5,2,0,10+ years,0,0
8.703,4.0,12.23,8,1,1.0,44.30769231,3648.923077,881.25,705.0,0,B,3,0,1,10+ years,4,0
26.213,6.0,18.85909091,12,0,0.0,55.5,24572.15385,772.7272727,618.1818182,0,F,5,2,1,4 years,4,1
9.675,5.0,28.42,14,0,0.0,54.0,45571.07692,709.0909091,654.5454545,5,B,5,2,0,10+ years,0,0
7.11,6.0,24.38,9,0,0.0,59.76923077,13662.0,685.2272727,548.1818182,3,A,3,0,0,2 years,0,0
12.69,5.0,25.76,11,0,0.0,88.61538462,44048.30769,607.1590909,560.4545455,3,C,3,2,0,1 year,0,0
13.739,5.0,14.58545455,8,0,0.0,36.61538462,10283.07692,856.25,685.0,0,B,3,1,1,6 years,0,0
26.389,6.0,29.39090909,9,0,0.0,76.56923077,9578.769231,770.0,660.0,0,E,3,2,1,2 years,0,0
11.99,6.0,13.96363636,10,0,0.0,50.4,23368.15385,880.4545455,812.7272727,0,B,3,1,1,10+ years,0,1
11.67,3.0,8.138181818,13,0,0.0,95.73846154,15982.61538,799.1666667,685.0,0,B,3,1,2,7 years,3,0
11.466,3.0,10.58727273,11,0,0.0,41.53846154,18572.30769,710.7954545,568.6363636,0,C,5,0,1,8 years,4,0
9.135,3.0,9.85,5,0,0.0,40.33846154,15373.84615,668.1818182,572.7272727,3,B,3,0,1,< 1 year,4,0
12.29,3.0,16.17818182,7,0,0.0,43.38461538,5068.0,709.0909091,654.5454545,1,C,3,0,1,2 years,0,0
15.49,7.0,18.51545455,9,0,0.0,45.78461538,6095.384615,585.0,540.0,3,C,3,2,1,,1,0
19.062,3.0,16.01181818,10,0,0.0,7.384615385,1069.615385,692.0454545,593.1818182,0,E,5,1,2,10+ years,0,0
6.651,10.0,9.613636364,26,0,0.0,15.07692308,17837.53846,753.030303,645.4545455,0,A,3,0,0,1 year,4,0
11.39,5.0,13.69090909,15,0,0.0,32.03076923,12120.92308,731.25,675.0,0,B,3,1,0,4 years,2,0
18.205,6.0,27.24,16,0,0.0,78.3,21309.23077,770.0,660.0,0,D,3,0,1,10+ years,0,0
9.889,10.0,9.204545455,13,0,0.0,30.46153846,10054.15385,954.5454545,763.6363636,0,B,3,2,0,3 years,2,1
9.064,2.0,12.26363636,7,0,0.0,60.6,15302.30769,616.0227273,568.6363636,0,B,3,1,0,9 years,0,0
9.79,,7.745454545,7,0,0.0,45.6,5713.846154,900.0,720.0,0,A,3,1,1,4 years,0,0
8.253,3.0,14.85818182,6,0,0.0,63.96923077,30545.53846,668.1818182,572.7272727,0,B,5,2,0,,4,0
9.441,5.0,19.97272727,12,0,0.0,56.6,19186.0,658.6363636,564.5454545,0,B,3,0,0,3 years,0,0
13.519,7.0,16.74818182,14,0,0.0,78.50769231,27796.61538,644.3181818,552.2727273,0,C,3,1,0,10+ years,0,0
9.79,2.0,12.1,7,0,0.0,64.96153846,21625.38462,711.1363636,609.5454545,0,A,3,0,0,10+ years,4,0
15.291,5.0,13.39,6,0,0.0,87.8,13934.76923,742.0833333,685.0,0,D,3,0,0,8 years,0,0
11.47,4.0,17.47636364,11,0,0.0,80.49230769,15355.0,785.9090909,725.4545455,0,B,3,1,0,2 years,0,0
6.615,9.0,32.3,25,0,0.0,13.13846154,9069.846154,790.1515152,677.2727273,0,A,3,2,0,10+ years,0,0
12.582,8.0,35.54181818,13,0,0.0,92.61538462,31011.07692,731.25,675.0,0,C,3,1,1,2 years,9,1
10.341,1.0,11.45454545,4,1,0.0,65.90769231,1911.692308,852.7272727,730.9090909,0,B,3,2,1,,5,0
13.67,,12.72727273,9,0,0.0,87.8,6481.153846,900.0,720.0,0,D,3,0,1,2 years,8,1
10.41,7.0,24.56363636,19,0,0.0,27.9,12964.61538,699.2424242,645.4545455,0,B,3,1,1,2 years,4,0
20.075,6.0,31.15454545,13,0,0.0,43.47692308,18680.76923,750.0,600.0,0,E,5,1,0,10+ years,0,1
15.499,5.0,10.01818182,6,0,0.0,96.11538462,7955.0,856.25,685.0,0,B,3,2,0,10+ years,0,0
11.997,20.0,30.31,23,0,0.0,69.5,39566.15385,726.1363636,580.9090909,0,C,3,0,0,10+ years,2,0
16.841,,12.32,6,0,0.0,54.80769231,7399.615385,715.9090909,613.6363636,0,C,3,2,1,,4,0
13.189,4.0,15.90545455,10,0,0.0,74.88461538,20347.38462,815.4545455,752.7272727,0,B,3,1,1,< 1 year,0,0
17.091,7.0,31.36363636,14,0,0.0,38.01538462,10490.76923,699.2424242,645.4545455,0,D,3,2,0,10+ years,0,0
15.763,8.0,29.83,10,1,1.0,50.86153846,5012.0,690.3409091,552.2727273,0,C,3,0,1,4 years,0,0
15.026,4.0,26.93454545,11,0,0.0,49.29230769,11368.0,772.7272727,618.1818182,0,C,5,2,1,10+ years,0,1
9.79,3.0,19.89818182,10,0,0.0,69.46153846,8340.0,845.0,780.0,0,A,3,1,1,10+ years,0,0
10.087,9.0,29.35,17,0,0.0,71.0,29826.0,805.0,690.0,0,B,3,1,0,10+ years,0,0
20.064,6.0,12.55909091,20,1,1.0,44.4,19055.76923,710.6060606,609.0909091,0,D,5,2,0,10+ years,0,1
10.736,4.0,12.80909091,8,0,0.0,76.38461538,41795.76923,815.4545455,752.7272727,0,B,3,1,1,< 1 year,0,0
8.18,2.0,21.81818182,10,0,0.0,54.83076923,6304.615385,731.8181818,627.2727273,0,B,3,2,1,1 year,4,0
12.582,10.0,25.1,16,0,0.0,39.73846154,7666.153846,906.8181818,725.4545455,0,C,3,0,1,< 1 year,4,0
6.741,3.0,13.52727273,8,0,0.0,6.6,4076.538462,888.3333333,820.0,0,A,3,0,2,,7,0
8.679,4.0,12.43636364,10,0,0.0,36.93846154,10120.92308,674.6212121,622.7272727,3,A,3,1,1,10+ years,0,0
14.3,4.0,22.3,9,0,0.0,39.30769231,7164.230769,843.75,675.0,0,C,3,2,0,,0,1
25.83,5.0,25.51818182,10,0,0.0,91.7,7616.307692,837.5,670.0,0,G,5,1,0,9 years,0,1
16.489,11.0,37.46181818,18,0,0.0,93.04615385,43440.92308,828.3333333,710.0,2,C,3,2,1,1 year,4,0
8.253,11.0,11.84727273,18,1,1.0,66.23076923,11759.07692,659.8484848,609.0909091,1,B,3,1,0,3 years,0,0
14.049,5.0,15.66545455,8,1,1.0,48.35384615,4057.846154,639.5454545,548.1818182,3,D,3,1,0,,0,0
14.663,12.0,36.21818182,15,0,0.0,55.2,14865.84615,705.3030303,604.5454545,1,C,3,1,0,6 years,0,0
15.99,2.0,15.81818182,5,0,0.0,88.09230769,9437.538462,747.5,690.0,0,C,5,2,1,2 years,0,0
10.175,5.0,25.83272727,13,0,0.0,73.38461538,32893.0,916.3636364,785.4545455,0,A,3,2,0,10+ years,0,0
8.18,4.0,7.486363636,11,0,0.0,31.55384615,14606.0,961.3636364,769.0909091,2,B,3,0,1,6 years,0,0
6.201,5.0,18.00818182,15,0,0.0,27.1,8646.615385,878.1818182,752.7272727,1,A,3,1,1,3 years,4,0
14.289,9.0,2.28,9,0,0.0,56.8,13944.0,747.7272727,640.9090909,0,C,3,1,0,10+ years,5,1
12.99,9.0,10.04545455,13,1,1.0,69.69230769,7065.0,831.25,665.0,3,C,3,0,2,10+ years,5,0
10.296,3.0,12.06545455,8,1,1.0,17.53846154,3328.769231,850.0,680.0,1,B,3,0,0,,4,0
10.791,2.0,14.84727273,7,0,0.0,16.61538462,4890.0,865.4545455,741.8181818,2,C,3,0,1,4 years,0,0
11.39,7.0,18.55,16,0,0.0,37.04615385,13550.0,784.0909091,627.2727273,3,B,3,0,0,5 years,0,0
14.049,4.0,29.35636364,10,0,0.0,51.8,5259.692308,840.0,720.0,0,D,3,2,0,10+ years,1,0
15.813,5.0,15.66363636,16,1,1.0,40.92307692,1952.307692,809.5454545,747.2727273,3,D,3,0,1,6 years,6,0
15.58,,17.60727273,13,0,0.0,50.03076923,111856.7692,672.9545455,576.8181818,0,D,5,1,2,10+ years,0,1
15.037,1.0,3.141818182,10,0,0.0,18.6,1001.538462,668.1818182,572.7272727,1,C,3,1,1,1 year,0,0
19.19,2.0,18.61818182,7,1,1.0,33.96923077,3691.153846,680.1136364,544.0909091,0,E,5,1,1,9 years,0,1
10.791,7.0,18.12,8,0,0.0,97.35384615,5783.0,675.0,540.0,0,C,3,0,1,10+ years,4,1
13.11,5.0,4.352727273,9,0,0.0,51.47692308,23246.46154,664.7727273,613.6363636,3,B,3,2,1,9 years,5,0
8.01,4.0,12.24,11,0,0.0,27.96923077,6265.384615,624.8863636,576.8181818,3,A,3,0,1,3 years,4,0
15.291,3.0,25.38545455,14,0,0.0,87.11538462,3763.384615,620.4545455,572.7272727,3,D,3,2,0,2 years,4,0
16.49,13.0,21.07636364,31,1,0.0,22.70769231,12696.0,859.0909091,736.3636364,0,D,3,2,0,10+ years,0,1
16.489,7.0,12.32,11,0,0.0,88.61538462,11766.46154,721.2121212,618.1818182,0,C,5,1,0,1 year,0,1
14.661,6.0,27.84,10,0,0.0,48.55384615,22133.53846,881.25,705.0,0,C,5,2,2,10+ years,4,1
12.62,3.0,16.11818182,11,0,0.0,51.7,20171.53846,857.5,735.0,0,C,5,0,2,6 years,0,1
16.965,6.0,20.69,14,0,0.0,45.6,7929.230769,890.9090909,763.6363636,3,D,3,0,0,4 years,3,0
8.091,9.0,7.07,15,0,0.0,36.2,19167.0,822.5,705.0,5,B,5,1,0,2 years,0,0
6.72,11.0,22.14545455,20,0,0.0,26.30769231,31504.61538,711.1363636,609.5454545,3,A,3,2,0,,0,0
10.087,4.0,5.5,5,0,0.0,72.69230769,7241.538462,906.8181818,725.4545455,2,B,3,0,1,10+ years,4,0
8.382,5.0,14.92727273,16,0,0.0,38.66153846,11309.53846,726.1363636,580.9090909,3,A,3,2,0,10+ years,4,0
14.49,5.0,23.49,10,0,0.0,89.72307692,6705.0,780.0,720.0,1,C,3,0,1,2 years,5,0
15.05,4.0,20.71636364,12,0,0.0,20.12307692,7648.846154,821.969697,704.5454545,2,C,3,0,0,5 years,5,0
16.29,6.0,26.72727273,8,1,1.0,83.53846154,19496.61538,684.469697,631.8181818,1,C,5,2,1,4 years,4,0
7.62,6.0,23.64,10,0,0.0,29.93846154,18886.15385,768.9393939,659.0909091,3,A,3,1,1,10+ years,4,0
18.99,5.0,27.02181818,11,0,0.0,37.5,13846.15385,682.5,585.0,1,E,5,2,0,8 years,0,0
16.425,8.0,5.1,15,1,1.0,67.1,17417.53846,940.9090909,752.7272727,2,D,3,2,2,10+ years,5,0
12.837,9.0,25.08,20,0,0.0,10.98461538,7008.0,880.4545455,812.7272727,3,B,3,0,1,10+ years,0,0
18.689,2.0,17.25,6,0,0.0,113.6538462,13789.0,725.8333333,670.0,0,D,3,0,0,4 years,0,0
15.037,6.0,19.04,10,0,0.0,52.87692308,10211.0,787.5,675.0,2,B,3,0,1,10+ years,0,0
8.18,4.0,29.25454545,10,0,0.0,61.15384615,10109.07692,807.0833333,745.0,3,B,3,1,0,5 years,0,0
13.189,5.0,9.8,22,0,0.0,36.27692308,3851.538462,664.7727273,613.6363636,1,C,3,0,1,1 year,0,0
13.189,11.0,13.24363636,14,0,0.0,68.4,41348.07692,680.1136364,544.0909091,3,B,3,0,0,2 years,4,0
20.99,11.0,26.77,18,0,0.0,91.5,46893.53846,831.25,665.0,0,E,5,2,0,,0,1
15.61,7.0,24.25090909,9,1,1.0,55.38461538,6897.692308,700.0,600.0,3,C,3,2,0,5 years,7,0
11.99,9.0,20.30909091,16,0,0.0,22.3,6671.076923,710.7954545,568.6363636,2,B,3,1,1,,0,0
