total_loan,year_of_loan,interest,monthly_payment,class,employer_type,industry,work_year,house_exist,use,debt_loan_ratio,del_in_18month,known_outstanding_loan,recircle_b,recircle_u,app_type,early_return,early_return_amount,labels
13.89,3,20.21,15.38,2,4,12,6,1,4,1.21,0,24.14,2.99,28.77,0,3,11.87,0
25.01,5,29.84,22.47,3,3,13,1,0,2,1.81,0,24.14,0.64,9.18,0,1,6.48,0
49.9,3,10.69,48.9,1,3,13,4,0,0,1.72,0,8.62,3.37,44.67,0,0,37.54,0
13.5,3,25.03,11.26,2,4,10,2,1,4,2.27,0,27.59,0.69,43.21,0,0,0.0,1
6.69,3,19.17,8.68,2,4,8,1,0,0,0.87,0,12.07,1.2,59.39,0,0,0.0,1
6.07,3,17.51,6.82,2,4,1,11,0,5,0.84,0,5.17,1.3,52.15,0,3,0.72,0
69.47,5,57.61,49.99,5,5,13,1,0,4,1.8,0,12.07,0.99,66.49,0,3,28.93,0
34.87,5,39.42,21.85,4,3,13,7,0,0,1.5,0,15.52,1.09,49.97,0,0,0.0,1
23.68,3,21.04,19.81,2,4,11,11,0,0,1.87,0,13.79,1.2,40.45,0,3,23.33,0
7.05,3,15.96,8.8,2,4,13,11,0,3,1.47,1,8.62,1.01,51.82,0,0,0.0,0
12.33,3,16.27,15.6,2,4,7,8,0,12,0.79,1,10.34,5.02,64.59,0,0,0.0,1
19.77,3,23.12,20.32,2,3,2,2,0,0,1.51,0,12.07,4.69,76.86,0,2,18.23,0
9.98,3,24.13,11.22,2,2,1,8,1,5,2.05,0,10.34,0.6,16.87,0,3,6.26,0
87.01,3,36.34,85.6,3,3,4,9,1,0,2.93,0,17.24,4.31,63.44,0,1,1.59,0
44.03,5,36.99,27.37,4,3,5,1,2,0,1.76,0,20.69,14.36,41.48,0,0,0.0,1
35.23,5,21.27,28.92,2,3,3,1,2,4,1.85,0,31.03,6.4,68.81,0,0,0.0,1
10.96,3,8.88,8.6,1,4,11,1,0,8,1.76,1,12.07,1.39,80.26,0,3,9.26,0
10.96,3,30.45,9.48,3,1,7,3,0,5,1.85,0,22.41,2.44,73.93,0,0,9.55,0
45.21,5,40.33,30.26,3,3,8,0,1,0,1.92,0,8.62,0.45,73.54,0,0,0.0,1
10.76,3,21.27,12.15,2,3,8,7,1,0,1.61,4,13.79,0.19,20.09,0,0,0.0,1
15.85,3,28.29,21.29,3,3,10,1,0,0,1.98,0,15.52,0.45,46.43,0,0,0.0,0
36.4,5,19.17,20.34,2,0,11,9,1,0,2.64,0,15.52,1.56,46.79,0,0,0.0,0
33.46,3,32.92,33.72,3,3,0,5,0,0,0.96,0,10.34,0.26,26.21,1,1,16.73,0
21.72,3,41.82,22.13,4,2,9,1,1,0,1.32,0,10.34,1.62,37.5,0,3,10.11,0
12.45,3,28.8,12.81,2,4,13,4,1,0,1.14,0,12.07,0.75,43.47,0,0,0.0,0
22.35,3,20.36,22.37,2,4,5,2,1,4,0.83,0,24.14,3.53,33.16,0,0,0.0,0
45.21,5,91.83,40.79,6,4,4,1,0,0,2.59,0,24.14,3.51,53.34,0,0,0.0,0
6.69,3,37.09,6.48,3,4,13,1,2,2,1.84,2,25.86,2.17,62.45,0,3,3.44,0
12.33,3,8.33,10.55,1,3,3,3,1,0,1.53,0,18.97,0.85,16.17,0,0,15.07,0
12.33,3,10.93,13.24,1,4,13,8,0,2,1.46,0,10.34,0.27,7.13,0,1,6.63,0
10.96,3,40.5,10.28,4,3,0,6,1,4,1.38,1,34.48,0.37,24.3,0,3,1.68,1
80.43,3,44.49,83.54,4,2,13,1,0,0,1.72,2,22.41,6.18,73.93,0,3,38.39,0
33.46,3,31.75,45.39,4,3,12,1,1,3,0.29,0,5.17,1.15,60.46,0,0,0.0,1
32.05,3,38.82,38.38,3,4,13,7,0,0,2.08,1,22.41,0.95,85.71,0,0,0.0,1
24.07,3,48.67,27.78,5,0,12,1,0,5,1.38,0,10.34,3.33,57.54,0,0,0.0,0
20.16,3,61.51,27.26,5,4,13,2,1,9,0.42,0,13.79,0.43,45.25,0,3,19.65,0
40.51,5,31.75,27.39,4,3,1,2,0,0,2.42,0,18.97,4.21,67.74,0,0,0.0,0
27.59,3,18.59,31.43,3,0,11,1,1,0,0.86,0,15.52,2.14,40.63,0,1,13.03,0
12.33,3,7.95,10.67,1,4,8,0,1,4,1.36,0,13.79,0.79,55.48,0,3,4.23,0
35.23,3,29.8,47.33,3,4,10,1,0,4,1.1,0,8.62,4.3,76.3,0,3,33.14,0
15.15,3,7.3,16.56,1,4,1,1,0,0,1.92,0,20.69,8.3,47.5,0,0,16.47,0
32.68,3,17.51,33.48,2,3,10,3,0,0,2.08,0,41.38,1.29,59.5,0,1,16.52,0
31.31,3,53.51,30.07,4,4,12,0,0,4,2.06,0,18.97,1.71,62.18,0,3,1.36,0
47.08,5,40.33,28.97,3,3,3,11,0,4,6.48,0,18.97,1.16,34.11,1,1,46.56,0
1.47,3,27.26,1.35,3,2,0,1,1,5,2.52,0,17.24,1.38,34.16,0,0,0.0,0
16.5,3,37.79,16.9,4,4,0,6,1,6,1.57,0,25.86,0.25,33.93,0,3,20.37,0
24.66,3,11.68,29.93,1,4,10,1,0,0,1.57,0,27.59,0.79,10.1,0,3,14.88,0
5.28,3,37.62,7.26,3,4,10,11,0,5,1.91,0,17.24,0.03,2.53,0,0,0.0,1
21.72,5,45.98,17.98,4,3,3,10,1,0,4.18,0,60.34,4.24,15.09,0,2,24.4,0
84.34,5,31.17,59.18,3,2,2,6,0,2,0.45,0,6.9,0.08,19.64,0,0,0.0,1
21.9,5,21.91,13.29,2,0,0,10,2,1,2.83,0,12.07,0.21,19.38,0,2,5.91,0
31.12,3,17.51,29.04,2,0,1,8,0,0,0.55,0,24.14,3.98,25.03,0,3,15.8,0
61.79,3,49.82,77.14,4,4,7,5,1,7,0.54,0,32.76,1.86,11.77,0,0,0.0,1
9.0,3,11.34,8.72,2,4,11,3,1,4,0.9,0,17.24,0.88,17.98,0,0,0.0,0
21.92,3,31.54,26.0,3,4,4,5,1,0,2.75,0,20.69,1.01,19.23,0,0,0.0,1
15.85,5,40.81,15.37,5,3,11,10,1,0,2.83,0,15.52,0.3,15.15,0,0,0.0,1
9.51,3,44.49,13.59,4,3,13,0,1,0,1.76,0,22.41,0.9,50.18,0,2,12.61,0
54.6,5,40.62,39.73,5,3,13,1,1,0,3.64,2,13.79,1.3,36.23,0,0,0.0,1
27.51,3,3.64,26.22,1,2,12,3,0,0,0.53,0,15.52,0.83,54.2,0,2,3.63,0
9.0,3,21.51,9.25,3,4,0,4,0,0,1.05,0,13.79,0.79,62.76,0,0,0.0,1
15.85,3,20.41,20.07,2,2,12,11,1,0,0.73,0,6.9,0.96,36.96,0,1,1.61,0
30.23,5,62.45,23.27,6,4,2,7,1,0,2.47,0,29.31,1.73,24.68,0,0,0.0,1
21.92,5,30.82,15.82,3,4,7,11,1,0,2.34,0,15.52,1.85,56.21,0,0,0.0,1
40.51,5,25.14,34.27,2,3,0,7,0,4,1.25,0,27.59,3.77,24.95,0,0,0.0,1
2.15,3,19.38,2.28,2,4,2,10,0,0,0.51,0,15.52,1.53,45.45,0,0,0.0,0
49.9,5,37.02,33.92,4,0,11,1,0,0,2.29,0,18.97,1.11,64.67,0,0,0.0,1
47.16,3,42.16,60.12,4,4,2,2,1,0,1.28,0,13.79,0.54,38.57,0,0,0.0,1
41.29,5,25.03,27.44,2,0,6,5,0,0,2.14,0,15.52,1.81,45.98,0,0,0.0,0
51.66,5,48.69,33.56,3,4,2,1,1,0,0.86,0,10.34,1.39,63.42,0,5,1.44,0
10.96,3,24.73,9.03,2,4,2,3,0,0,0.62,0,5.17,0.47,39.2,0,0,0.0,1
3.71,3,10.69,2.5,1,4,9,1,0,0,0.72,1,6.9,0.76,46.43,0,0,1.33,0
48.58,3,19.38,53.85,2,4,3,1,0,0,1.28,0,18.97,5.02,85.81,0,0,0.0,0
7.05,3,55.32,10.38,4,4,1,6,0,9,1.37,0,13.79,1.3,32.32,0,0,5.34,0
38.4,5,69.22,43.34,6,4,1,4,2,0,1.12,1,6.9,0.57,75.92,0,0,0.0,1
15.46,3,18.14,16.97,2,3,1,10,0,0,0.58,0,13.79,1.15,35.89,0,1,9.96,0
15.85,3,10.93,13.88,1,5,10,1,0,0,3.79,1,20.69,2.37,51.96,0,0,12.0,0
26.42,3,37.09,26.41,4,1,2,2,1,0,1.1,1,24.14,0.78,52.61,0,0,0.0,1
36.4,5,32.04,21.02,2,4,10,1,0,0,1.31,0,25.86,4.16,45.35,0,4,9.15,0
28.77,3,32.57,27.66,3,4,7,1,1,5,0.7,0,10.34,0.67,26.59,0,2,14.61,0
40.51,5,55.55,30.98,5,3,4,1,1,0,1.81,1,18.97,1.2,44.29,0,0,37.14,0
7.93,3,17.51,7.93,2,4,3,1,0,0,1.39,0,18.97,0.6,20.38,0,0,0.0,0
56.95,5,17.23,42.1,2,0,10,10,1,0,1.85,0,18.97,0.85,10.03,0,1,17.75,0
30.21,3,26.41,39.14,2,4,11,1,1,0,1.14,0,10.34,1.42,77.41,0,3,15.85,0
23.68,3,24.04,20.84,2,4,11,1,1,0,2.38,0,12.07,0.93,79.02,0,1,12.55,0
49.12,3,42.36,45.38,3,3,11,1,1,0,1.43,0,12.07,1.71,88.04,1,0,0.0,1
31.82,3,27.07,32.86,2,0,11,9,0,4,1.65,0,6.9,1.17,69.07,0,3,24.13,0
10.96,3,38.4,10.16,4,0,4,5,1,0,2.77,0,18.97,2.66,75.8,0,0,0.0,1
11.15,3,19.6,11.4,2,3,9,3,0,2,2.47,0,25.86,2.59,69.39,0,3,6.07,0
18.25,5,25.34,13.91,2,2,11,0,2,4,1.08,0,17.24,0.12,8.32,0,3,13.1,0
3.41,3,16.29,3.09,2,2,3,1,0,0,1.98,0,15.52,6.59,7.12,0,1,2.95,0
15.85,3,33.92,20.92,3,3,6,5,0,4,1.46,0,25.86,1.33,38.46,0,3,18.03,0
32.63,5,48.33,27.26,5,3,13,8,0,5,0.47,0,15.52,1.29,71.88,0,0,0.0,1
66.73,3,43.98,81.47,3,4,1,1,1,4,2.37,0,62.07,15.28,49.16,0,0,0.0,1
33.86,5,33.15,20.27,3,4,3,0,1,4,2.26,0,24.14,3.63,52.81,0,0,0.0,1
43.03,3,34.46,43.76,4,4,2,1,0,0,1.65,0,37.93,2.49,47.07,0,0,0.0,1
80.43,3,9.49,72.8,2,0,4,1,0,0,1.06,0,8.62,5.81,85.45,0,3,53.8,0
50.01,3,38.82,54.24,3,4,7,6,0,0,0.53,6,12.07,1.22,52.56,0,0,0.0,1
7.71,3,49.82,8.67,4,3,9,8,1,0,2.56,0,13.79,1.1,42.53,0,3,4.73,0
10.96,3,17.26,9.03,2,3,10,1,2,2,2.15,0,29.31,1.13,18.07,0,3,3.94,0
35.58,5,60.82,36.45,5,4,3,11,1,0,1.36,1,17.24,1.5,35.59,0,0,0.0,0
37.38,5,43.87,30.94,3,5,12,1,0,0,2.17,1,15.52,5.73,55.48,0,2,10.62,0
35.81,3,7.85,31.5,1,4,3,2,0,4,0.62,1,25.86,1.64,1.91,0,3,2.89,0
13.03,3,8.85,15.85,2,4,2,9,0,0,2.16,0,20.69,1.07,28.47,0,3,8.47,0
40.51,5,21.51,30.76,3,3,6,8,1,0,2.49,0,18.97,1.41,34.66,0,0,0.0,1
24.07,3,23.15,24.4,2,2,8,1,0,0,1.99,0,17.24,1.67,69.11,0,1,28.63,0
8.81,3,59.49,13.52,5,4,13,1,1,9,3.05,0,20.69,1.05,59.02,0,0,11.71,0
13.89,3,10.98,14.76,1,2,12,11,0,0,2.37,0,13.79,0.64,20.85,0,3,15.78,0
44.48,5,66.47,32.0,6,4,13,1,0,0,3.09,1,24.14,3.44,58.93,0,1,17.84,0
9.74,3,55.17,12.55,5,3,8,3,0,0,2.1,0,10.34,2.23,86.07,0,0,13.88,0
5.36,3,43.87,4.61,4,0,12,5,1,5,1.18,0,6.9,0.8,64.2,0,3,7.52,0
17.61,3,32.57,18.51,3,0,13,1,0,0,0.66,0,8.62,0.72,80.64,0,0,0.0,1
17.81,3,5.18,18.89,1,4,11,11,2,2,2.83,0,25.86,0.8,12.63,0,0,9.79,0
13.5,3,58.94,13.07,4,4,1,0,2,0,1.66,0,12.07,0.39,30.71,0,0,0.0,1
24.07,3,6.78,23.27,1,4,1,1,0,0,1.94,0,34.48,1.93,19.9,0,2,26.03,0
66.73,3,62.71,87.41,5,1,3,9,0,0,2.79,1,17.24,0.94,68.57,0,0,0.0,1
5.28,3,19.38,6.63,2,2,0,7,0,2,1.78,1,34.48,3.45,37.4,0,0,4.45,0
28.38,3,28.53,30.0,2,4,8,6,1,0,1.38,0,20.69,2.2,66.89,0,1,34.89,1
20.9,3,31.75,20.83,4,1,8,11,1,0,1.28,0,12.07,1.61,54.43,0,0,0.0,1
7.63,3,36.07,9.28,3,3,13,11,0,3,1.91,0,8.62,0.8,33.98,0,0,0.74,0
56.95,3,19.05,65.06,2,4,11,0,0,0,1.47,3,24.14,2.77,65.75,0,0,0.0,1
19.08,3,38.37,19.64,4,3,3,6,1,0,2.26,0,10.34,0.3,19.73,0,0,0.0,0
16.32,3,25.77,15.71,3,4,13,10,0,0,2.05,1,15.52,0.07,3.52,0,3,2.71,0
5.87,3,31.44,4.76,3,3,1,1,1,0,2.09,0,24.14,1.4,40.04,0,0,0.0,1
3.41,3,27.26,3.4,3,4,2,5,2,4,1.29,0,29.31,0.71,24.57,0,1,5.53,1
8.02,3,15.04,8.75,2,3,8,11,0,4,1.62,0,12.07,0.72,29.69,0,0,0.0,0
58.51,3,17.16,58.27,1,2,11,2,1,4,1.21,0,12.07,1.83,49.58,0,0,0.0,0
13.31,3,37.02,14.54,3,3,3,2,1,0,0.42,1,3.45,0.29,55.0,0,0,0.0,0
8.81,3,36.0,12.45,4,2,2,3,1,0,1.21,1,10.34,0.29,37.12,0,0,0.0,1
15.85,3,27.06,21.16,2,3,3,0,0,12,1.3,0,17.24,5.03,76.82,0,3,25.13,0
19.37,5,8.2,14.44,1,4,3,5,1,1,1.83,0,22.41,0.14,2.68,0,0,0.0,0
6.07,3,22.64,6.87,2,4,13,1,1,0,1.64,0,20.69,0.95,72.42,0,3,3.2,0
57.11,5,42.35,56.84,4,5,7,2,0,4,1.26,1,10.34,4.15,45.23,0,0,0.0,1
9.0,3,20.07,8.99,2,3,11,9,1,0,1.4,1,12.07,0.59,54.82,0,0,3.7,0
26.42,3,25.6,24.65,2,4,1,1,0,0,0.29,0,5.17,0.01,1.07,0,1,22.51,0
21.14,3,23.15,26.61,2,4,0,11,1,0,0.71,0,12.07,0.55,15.84,0,0,0.0,1
11.15,3,18.39,11.1,2,4,12,10,0,5,1.42,0,18.97,3.83,47.68,0,3,14.88,0
87.28,5,22.81,50.1,2,4,3,2,2,0,0.12,0,6.9,0.31,9.78,1,3,56.47,0
17.81,3,28.8,20.47,3,4,10,5,1,0,0.93,0,13.79,1.69,31.88,0,1,6.9,0
1.06,3,45.0,1.77,4,4,12,6,1,0,1.96,0,15.52,0.47,21.2,0,1,3.43,0
4.6,3,15.24,3.28,2,3,8,11,1,4,1.6,0,15.52,0.71,53.81,0,0,2.2,0
20.39,3,22.98,26.07,2,4,5,2,1,4,0.22,0,5.17,0.65,28.77,0,0,0.0,0
33.46,3,35.13,44.11,3,4,13,3,1,0,3.03,0,84.48,3.57,31.61,0,0,28.47,1
17.81,3,52.02,23.15,4,4,11,1,1,0,1.18,0,17.24,0.34,24.39,0,3,20.8,0
13.5,3,0.03,10.2,1,2,3,1,0,2,1.7,1,13.79,1.48,74.2,0,0,0.0,0
12.92,3,8.5,13.71,1,2,1,1,1,4,1.2,0,10.34,1.13,48.37,0,1,9.74,0
33.46,5,23.64,28.8,2,2,11,11,1,4,1.72,0,8.62,2.53,38.74,0,4,26.66,0
18.08,3,41.82,18.38,4,4,10,11,1,0,1.26,0,6.9,1.53,59.69,0,0,0.0,1
76.09,5,28.79,46.96,3,2,6,1,0,4,2.01,0,18.97,5.91,54.47,0,2,13.49,0
21.92,5,34.97,15.69,3,2,13,10,0,4,1.15,0,15.52,1.25,32.25,0,4,12.91,0
33.46,3,40.1,44.98,3,2,11,11,0,0,2.29,0,10.34,1.35,77.68,0,0,0.0,1
53.03,5,9.8,36.91,2,4,10,1,0,0,0.32,0,8.62,0.91,15.69,0,5,75.6,0
80.43,5,39.88,58.58,5,4,10,3,0,0,1.47,0,20.69,7.78,59.82,0,0,0.0,1
31.31,3,28.8,27.23,3,3,13,1,2,0,0.99,2,34.48,1.46,10.87,0,0,0.0,0
28.38,3,14.67,27.81,2,3,6,1,0,4,1.26,0,15.52,1.61,45.15,0,0,0.0,0
38.94,3,12.34,31.77,1,1,11,3,0,0,0.64,0,12.07,1.76,30.71,0,1,5.44,0
10.66,3,38.37,15.17,4,4,6,1,0,0,2.92,0,12.07,0.51,70.56,0,0,0.0,1
9.95,3,17.16,12.27,1,4,10,8,2,0,2.71,0,17.24,1.39,57.78,0,3,16.6,0
17.81,3,7.5,18.88,1,3,3,10,1,0,1.57,0,10.34,0.5,35.18,0,3,21.0,0
34.65,3,67.5,53.35,5,4,10,3,2,0,1.38,0,29.31,0.33,3.67,0,0,0.0,0
17.61,3,37.09,19.29,3,3,3,0,1,0,1.48,1,10.34,2.17,65.53,0,3,7.99,0
19.61,3,26.07,16.98,3,5,1,7,1,0,3.01,0,13.79,0.85,34.36,0,0,0.0,1
24.07,5,36.34,16.88,3,3,13,1,0,0,2.3,0,13.79,0.92,61.25,0,2,10.23,0
41.29,5,47.64,31.66,4,4,6,10,1,0,1.82,0,8.62,2.85,68.73,0,0,0.0,1
10.96,3,19.2,8.8,2,5,13,1,1,9,2.53,0,44.83,0.76,8.79,0,0,0.74,0
6.16,3,8.57,7.31,1,4,10,1,0,11,0.34,0,12.07,0.74,22.22,0,0,9.46,0
37.38,3,28.8,43.01,2,4,13,3,1,4,1.98,0,18.97,2.12,59.94,0,0,0.0,0
33.46,5,25.77,29.29,3,4,4,6,0,0,0.53,0,46.55,1.12,8.95,0,4,51.32,0
30.53,3,3.94,28.87,1,4,12,1,0,5,0.28,0,10.34,1.8,14.35,0,0,0.0,0
47.75,3,17.97,49.14,2,4,3,3,0,4,0.26,0,20.69,3.13,34.57,0,0,0.0,1
40.51,3,16.29,49.48,2,2,1,1,0,4,1.43,0,15.52,3.13,51.66,0,0,0.0,1
9.98,3,53.29,10.29,4,1,1,10,1,4,2.09,0,31.03,3.3,71.48,0,3,4.67,0
36.97,5,53.8,25.59,5,4,1,7,0,0,1.3,0,20.69,2.78,70.6,0,0,0.0,1
54.6,5,25.03,33.34,2,3,7,1,0,0,1.85,0,18.97,3.8,77.93,0,0,0.0,0
40.51,3,14.11,36.72,1,0,2,9,1,0,0.97,0,10.34,2.08,64.76,0,3,35.14,0
19.77,3,36.49,21.14,3,3,13,4,1,0,2.0,0,20.69,0.66,10.71,0,1,11.54,0
14.68,3,11.0,12.82,1,3,2,3,2,5,2.34,0,25.86,4.55,45.0,0,3,8.84,0
14.68,3,15.97,16.46,2,4,13,10,1,4,2.41,0,27.59,1.16,49.5,0,1,3.2,0
27.59,3,51.4,34.73,4,3,13,1,1,7,0.92,0,5.17,0.0,0.38,0,0,0.0,0
59.88,3,23.67,77.96,3,0,12,6,0,0,0.95,2,6.9,2.8,61.43,0,0,0.0,0
21.72,3,23.72,24.46,2,4,12,5,0,4,1.18,0,27.59,2.27,64.38,0,0,0.0,1
26.22,3,10.65,25.54,1,4,11,1,1,0,2.38,0,46.55,2.77,30.23,0,0,0.0,0
37.38,3,34.45,43.99,3,4,0,1,2,0,0.65,1,1.72,0.6,88.78,0,3,51.7,0
74.56,3,23.67,66.53,2,4,13,3,1,1,2.83,1,12.07,0.2,10.2,0,1,35.57,0
21.39,3,5.42,17.02,1,0,8,1,0,4,1.54,0,10.34,0.71,25.79,0,0,0.0,0
31.93,5,83.42,30.04,6,4,10,1,0,0,2.28,0,20.69,1.23,38.57,0,5,34.19,0
40.51,5,26.75,35.83,3,4,1,5,0,5,2.43,0,36.21,3.76,53.86,0,0,0.0,1
37.38,3,7.95,40.4,1,4,1,6,1,0,2.14,0,17.24,2.24,57.86,0,0,0.0,0
33.46,5,49.35,29.75,5,2,6,1,0,0,1.65,0,48.28,1.54,34.44,0,0,0.0,1
7.4,3,35.17,6.41,3,4,3,1,0,0,1.26,0,18.97,1.17,29.27,0,1,9.46,0
10.08,3,16.13,9.89,2,2,2,11,0,3,2.41,0,18.97,1.4,48.75,0,0,12.51,0
2.64,3,15.97,3.45,2,2,5,5,1,0,0.93,0,5.17,0.11,25.64,0,0,5.34,0
36.05,3,16.43,33.52,2,4,10,1,2,4,1.04,0,13.79,2.11,32.09,0,1,38.26,0
14.97,3,11.65,18.19,2,4,11,7,0,4,2.7,0,24.14,1.66,34.73,0,3,4.49,0
13.89,3,30.45,16.4,3,4,12,9,1,4,1.92,1,17.24,2.59,43.01,0,0,0.0,0
21.72,3,21.0,19.81,2,2,7,1,0,5,1.54,0,29.31,2.22,17.66,1,3,8.05,0
26.22,3,22.9,23.0,3,1,13,4,1,4,1.62,0,8.62,1.55,82.83,0,3,11.43,0
27.59,3,30.14,32.52,3,1,1,1,2,0,0.31,1,3.45,0.59,43.7,0,3,9.39,0
21.84,5,65.79,24.09,6,0,13,11,0,0,2.32,0,18.97,1.11,49.74,0,0,0.0,1
37.38,3,57.09,49.39,4,2,7,10,1,0,0.0,0,0.0,0.0,0.0,0,1,13.78,0
9.98,3,28.2,11.94,3,3,2,1,1,0,1.12,0,12.07,0.51,40.27,0,0,2.51,0
54.82,5,85.31,64.5,6,2,10,1,1,0,2.96,0,12.07,5.01,68.34,0,0,0.0,1
58.51,3,7.57,56.6,1,3,11,5,0,0,2.5,2,25.86,6.02,43.44,0,1,18.44,0
45.21,5,33.84,31.15,4,4,11,2,1,0,0.71,0,12.07,2.53,58.04,0,0,0.0,0
66.34,5,42.44,54.88,4,5,4,1,0,4,3.23,0,17.24,4.52,84.07,0,0,0.0,1
13.5,3,31.63,11.6,3,5,3,4,1,0,1.71,0,10.34,0.65,51.28,0,0,0.0,1
37.38,5,30.45,29.29,3,3,12,0,0,0,1.01,0,10.34,2.0,32.45,0,0,14.92,0
43.44,5,38.82,31.58,3,1,5,1,0,0,1.35,0,22.41,0.2,5.55,0,0,0.0,0
25.01,5,62.45,20.9,6,4,12,4,1,5,0.93,1,15.52,0.78,37.81,0,0,0.0,1
10.72,3,38.11,11.48,3,4,1,1,1,5,0.92,0,17.24,1.72,55.63,0,1,6.67,0
49.32,3,43.8,50.98,4,3,7,9,1,3,0.06,0,6.9,0.02,0.71,0,3,45.99,0
52.05,3,25.03,53.47,2,4,0,1,1,4,2.58,0,6.9,5.09,70.18,0,3,32.9,0
73.58,3,22.75,77.62,3,2,3,1,1,0,1.45,1,10.34,4.66,71.17,0,3,81.53,0
32.68,3,18.18,32.55,2,2,10,3,0,0,1.07,0,34.48,2.51,27.53,0,0,9.87,0
9.2,3,24.72,10.8,3,5,8,8,1,0,1.29,0,12.07,1.27,53.39,0,0,0.0,1
15.85,3,21.0,20.12,2,3,13,5,1,0,0.48,0,1.72,0.86,74.45,0,2,13.41,1
58.51,5,41.31,43.45,3,3,13,1,0,0,1.1,1,3.45,4.02,45.43,0,0,0.0,0
9.0,3,27.26,9.33,3,4,0,3,1,7,1.28,5,1.72,0.52,75.67,0,3,10.68,0
26.42,5,39.42,24.51,4,3,3,2,0,4,1.69,0,17.24,2.95,58.78,0,0,0.0,1
9.51,3,22.81,8.67,2,0,13,6,1,4,0.08,0,1.72,0.32,36.79,0,3,11.89,0
21.64,3,6.35,16.94,1,4,5,1,0,0,0.4,0,6.9,0.88,55.01,0,0,24.78,0
32.05,3,4.04,27.94,1,4,4,8,1,4,0.42,0,8.62,1.54,34.16,0,3,10.61,0
32.84,5,36.0,20.87,4,3,11,7,0,0,1.36,0,15.52,1.41,55.88,0,0,0.0,0
21.72,3,0.03,22.46,1,3,11,9,0,3,1.29,0,18.97,8.24,16.0,0,0,0.0,0
7.14,3,20.36,5.57,2,2,3,1,1,5,2.94,0,39.66,2.75,44.29,0,0,0.0,1
25.93,5,43.8,23.12,5,4,7,1,0,0,3.24,0,17.24,2.87,41.29,0,0,0.0,1
11.94,3,40.78,15.24,5,4,4,3,0,0,2.21,0,12.07,0.58,37.79,0,3,2.1,0
24.66,5,30.45,21.45,3,3,3,1,0,0,0.63,0,37.93,0.71,23.3,0,0,0.0,1
8.81,3,29.83,11.75,3,3,1,10,1,0,2.3,0,27.59,1.08,33.06,0,3,9.4,0
3.52,3,21.48,4.6,2,3,11,1,0,4,0.92,0,6.9,1.79,77.2,0,3,3.14,0
0.88,3,22.64,1.29,2,4,7,5,1,0,1.07,0,6.9,0.05,1.82,0,0,0.0,1
40.65,5,72.99,40.37,7,0,11,1,0,0,1.82,0,17.24,1.16,39.32,0,0,0.0,1
55.77,5,15.96,32.81,2,3,0,4,1,3,1.5,0,44.83,1.29,15.88,0,0,0.0,1
69.47,5,10.65,36.37,1,3,11,1,0,0,1.05,0,53.45,1.48,31.99,0,1,49.97,0
19.5,3,22.91,20.03,2,0,1,1,1,0,1.0,2,13.79,0.43,21.14,0,2,4.76,0
58.51,3,8.85,57.64,2,4,3,1,0,0,0.79,0,18.97,2.72,31.88,0,0,0.0,0
36.99,3,17.02,37.21,2,3,0,2,0,2,0.11,0,25.86,0.08,2.3,0,0,0.0,0
21.72,5,41.82,14.8,4,4,7,9,0,4,2.32,0,18.97,5.88,55.1,0,1,11.77,0
1.94,3,21.27,2.6,2,5,0,11,1,4,2.04,0,12.07,0.46,39.64,0,0,0.0,1
32.1,5,36.0,30.35,4,4,3,6,1,0,2.11,0,6.9,0.66,37.5,0,0,0.0,1
45.21,3,18.18,41.21,2,4,11,4,1,4,2.17,0,8.62,3.32,39.26,0,0,0.0,0
17.03,3,35.76,16.81,3,4,1,1,0,0,1.35,3,12.07,1.34,80.84,0,0,4.12,0
16.05,3,10.98,12.66,1,4,7,11,0,5,1.11,0,56.9,1.23,7.3,0,3,7.6,1
21.72,3,45.0,21.89,4,4,2,11,0,4,2.98,0,20.69,1.84,65.36,0,0,0.0,1
23.68,5,72.06,18.18,5,2,13,7,1,5,2.72,0,12.07,0.22,21.2,0,0,0.0,1
15.46,3,5.42,14.72,1,4,3,11,1,0,0.69,1,15.52,1.03,11.61,0,0,0.0,1
15.85,3,17.16,19.48,1,3,1,3,0,4,1.53,0,17.24,1.43,61.7,0,1,0.8,0
27.59,3,22.75,32.08,3,1,5,1,1,4,3.75,0,34.48,2.05,53.04,0,0,0.0,1
35.81,3,17.51,33.48,2,2,3,10,1,4,1.28,0,8.62,2.16,74.2,0,2,15.45,0
52.05,3,31.44,54.85,3,3,5,1,0,0,2.0,0,29.31,3.25,45.68,0,2,62.65,1
1.29,3,11.85,0.5,2,4,5,0,2,5,2.5,0,13.79,0.16,4.06,0,1,2.1,0
7.05,3,34.87,9.69,4,2,8,2,1,5,1.47,0,10.34,1.62,59.08,0,0,0.0,0
26.42,5,34.83,16.71,3,4,10,11,0,0,1.42,0,24.14,0.16,1.34,0,3,19.41,1
6.69,3,0.34,5.3,1,1,13,11,0,3,1.78,0,22.41,1.74,20.85,0,3,2.56,0
24.66,5,39.42,22.85,3,5,12,4,0,2,1.62,1,22.41,2.19,36.88,0,1,6.1,0
13.89,3,37.54,16.57,3,3,13,11,2,0,1.28,0,34.48,1.95,19.21,0,0,0.0,1
12.33,3,18.14,10.91,2,1,13,1,0,4,2.5,0,17.24,0.7,26.33,0,0,0.0,1
23.6,3,21.27,29.46,2,4,13,4,1,0,2.72,0,31.03,1.49,35.82,0,3,32.96,0
